"name","group","id","Esperança de vida ao nascer 2000","lat","long",
"CONCEIÇÃO DA BARRA","Espírito Santo",320160,69.17,-18.5883,-39.7362,
"CONCEIÇÃO DO CASTELO","Espírito Santo",320170,69.03,-20.3639,-41.2417,
"DIVINO DE SÃO LOURENÇO","Espírito Santo",320180,68.63,-20.6229,-41.6937,
"DOMINGOS MARTINS","Espírito Santo",320190,69.39,-20.3603,-40.6594,
"DORES DO RIO PRETO","Espírito Santo",320200,69.39,-20.6931,-41.8405,
"ECOPORANGA","Espírito Santo",320210,68.63,-18.3702,-40.836,
"FUNDÃO","Espírito Santo",320220,69.03,-19.937,-40.4078,
"GOVERNADOR LINDENBERG","Espírito Santo",320225,70.15,-19.1864,-40.4473,
"GUAÇUÍ","Espírito Santo",320230,70.59,-20.7668,-41.6734,
"GUARAPARI","Espírito Santo",320240,72.02,-20.6772,-40.5093,
"IBATIBA","Espírito Santo",320245,69.58,-20.2347,-41.5087,
"IBIRAÇU","Espírito Santo",320250,70.59,-19.8366,-40.3732,
"IBITIRAMA","Espírito Santo",320255,68.79,-20.5466,-41.6667,
"ICONHA","Espírito Santo",320260,73.5,-20.7913,-40.8132,
"IRUPI","Espírito Santo",320265,68.12,-20.3501,-41.6444,
"ITAGUAÇU","Espírito Santo",320270,70.53,-19.8018,-40.8601,
"ITAPEMIRIM","Espírito Santo",320280,67.09,-21.0095,-40.8307,
"ITARANA","Espírito Santo",320290,70.15,-19.875,-40.8753,
"IÚNA","Espírito Santo",320300,70.4,-20.3531,-41.5334,
"JAGUARÉ","Espírito Santo",320305,67.09,-18.907,-40.0759,
"JERÔNIMO MONTEIRO","Espírito Santo",320310,70.74,-20.7994,-41.3948,
"JOÃO NEIVA","Espírito Santo",320313,74.85,-19.7577,-40.386,
"LARANJA DA TERRA","Espírito Santo",320316,69.39,-19.8994,-41.0621,
"LINHARES","Espírito Santo",320320,70.53,-19.3946,-40.0643,
"MANTENÓPOLIS","Espírito Santo",320330,67.09,-18.8594,-41.124,
"MARATAÍZES","Espírito Santo",320332,70.4,-21.0398,-40.8384,
"MARECHAL FLORIANO","Espírito Santo",320334,70.74,-20.4159,-40.67,
"MARILÂNDIA","Espírito Santo",320335,70.72,-19.4114,-40.5456,
"MIMOSO DO SUL","Espírito Santo",320340,71.04,-21.0628,-41.3615,
"MONTANHA","Espírito Santo",320350,69.05,-18.1303,-40.3668,
"MUCURICI","Espírito Santo",320360,69.05,-18.0965,-40.52,
"MUNIZ FREIRE","Espírito Santo",320370,68.63,-20.4652,-41.4156,
"MUQUI","Espírito Santo",320380,69.03,-20.9509,-41.346,
"NOVA VENÉCIA","Espírito Santo",320390,73.5,-18.715,-40.4053,
"PANCAS","Espírito Santo",320400,68.12,-19.2229,-40.8534,
"PEDRO CANÁRIO","Espírito Santo",320405,69.04,-18.3004,-39.9574,
"PINHEIROS","Espírito Santo",320410,68.79,-18.4141,-40.2171,
"PIÚMA","Espírito Santo",320420,72.02,-20.8334,-40.7268,
"PONTO BELO","Espírito Santo",320425,66.5,-18.1253,-40.5458,
"PRESIDENTE KENNEDY","Espírito Santo",320430,67.09,-21.0964,-41.0468,
"RIO BANANAL","Espírito Santo",320435,69.17,-19.2719,-40.3366,
"RIO NOVO DO SUL","Espírito Santo",320440,71.3,-20.8556,-40.9388,
"SANTA LEOPOLDINA","Espírito Santo",320450,68.12,-20.0999,-40.527,
"SANTA MARIA DE JETIBÁ","Espírito Santo",320455,70.15,-20.0253,-40.7439,
"SANTA TERESA","Espírito Santo",320460,73.5,-19.9363,-40.5979,
"SÃO DOMINGOS DO NORTE","Espírito Santo",320465,68.79,-19.1452,-40.6281,
"SÃO GABRIEL DA PALHA","Espírito Santo",320470,70.53,-19.0182,-40.5365,
"SÃO JOSÉ DO CALÇADO","Espírito Santo",320480,70.4,-21.0274,-41.6636,
"SÃO MATEUS","Espírito Santo",320490,70.72,-18.7214,-39.8579,
"SÃO ROQUE DO CANAÃ","Espírito Santo",320495,70.53,-19.7411,-40.6526,
"SERRA","Espírito Santo",320500,73.5,-20.121,-40.3074,
"SOORETAMA","Espírito Santo",320501,68.12,-19.1897,-40.0974,
"VARGEM ALTA","Espírito Santo",320503,69.58,-20.669,-41.0179,
"VENDA NOVA DO IMIGRANTE","Espírito Santo",320506,70.74,-20.327,-41.1355,
"VIANA","Espírito Santo",320510,68.79,-20.3825,-40.4933,
"VILA PAVÃO","Espírito Santo",320515,68.12,-18.6091,-40.609,
"VILA VALÉRIO","Espírito Santo",320517,68.63,-18.9958,-40.3849,
"VILA VELHA","Espírito Santo",320520,72.02,-20.3417,-40.2875,
"VITÓRIA","Espírito Santo",320530,70.74,-20.3155,-40.3128,
"ANGRA DOS REIS","Rio de Janeiro",330010,69.14,-23.0011,-44.3196,
"APERIBÉ","Rio de Janeiro",330015,69.47,-21.6252,-42.1017,
"ARARUAMA","Rio de Janeiro",330020,69.14,-22.8697,-42.3326,
"AREAL","Rio de Janeiro",330022,70.06,-22.2283,-43.1118,
"ARMAÇÃO DOS BÚZIOS","Rio de Janeiro",330023,69.14,-22.7528,-41.8846,
"ARRAIAL DO CABO","Rio de Janeiro",330025,68.87,-22.9774,-42.0267,
"BARRA DO PIRAÍ","Rio de Janeiro",330030,68.63,-22.4715,-43.8269,
"BARRA MANSA","Rio de Janeiro",330040,70.8,-22.5481,-44.1752,
"BELFORD ROXO","Rio de Janeiro",330045,67.99,-22.764,-43.3992,
"BOM JARDIM","Rio de Janeiro",330050,68.31,-22.1545,-42.4251,
"BOM JESUS DO ITABAPOANA","Rio de Janeiro",330060,69.39,-21.1449,-41.6822,
"CABO FRIO","Rio de Janeiro",330070,70.84,-22.8894,-42.0286,
"CACHOEIRAS DE MACACU","Rio de Janeiro",330080,70.33,-22.4658,-42.6523,
"CAMBUCI","Rio de Janeiro",330090,70.54,-21.5691,-41.9187,
"CARAPEBUS","Rio de Janeiro",330093,68.43,-22.1821,-41.663,
"COMENDADOR LEVY GASPARIAN","Rio de Janeiro",330095,68.12,-22.0404,-43.214,
"CAMPOS DOS GOYTACAZES","Rio de Janeiro",330100,70.06,-21.7622,-41.3181,
"CANTAGALO","Rio de Janeiro",330110,70.48,-21.9797,-42.3664,
"CARDOSO MOREIRA","Rio de Janeiro",330115,67.04,-21.4846,-41.6165,
"CARMO","Rio de Janeiro",330120,70.48,-21.931,-42.6046,
"CASIMIRO DE ABREU","Rio de Janeiro",330130,69.58,-22.4812,-42.2066,
"CONCEIÇÃO DE MACABU","Rio de Janeiro",330140,68.83,-22.0834,-41.8719,
"CORDEIRO","Rio de Janeiro",330150,70.52,-22.0267,-42.3648,
"DUAS BARRAS","Rio de Janeiro",330160,66.95,-22.0536,-42.5232,
"DUQUE DE CAXIAS","Rio de Janeiro",330170,68.54,-22.7858,-43.3049,
"ENGENHEIRO PAULO DE FRONTIN","Rio de Janeiro",330180,66.48,-22.5498,-43.6827,
"GUAPIMIRIM","Rio de Janeiro",330185,68.31,-22.5347,-42.9895,
"IGUABA GRANDE","Rio de Janeiro",330187,70.93,-22.8495,-42.2299,
"ITABORAÍ","Rio de Janeiro",330190,67.5,-22.7565,-42.8639,
"ITAGUAÍ","Rio de Janeiro",330200,68.43,-22.8636,-43.7798,
"ITALVA","Rio de Janeiro",330205,66.95,-21.4296,-41.7014,
"ITAOCARA","Rio de Janeiro",330210,70.54,-21.6748,-42.0758,
"ITAPERUNA","Rio de Janeiro",330220,70.54,-21.1997,-41.8799,
"ITATIAIA","Rio de Janeiro",330225,71.96,-22.4897,-44.5675,
"JAPERI","Rio de Janeiro",330227,66.66,-22.6435,-43.6602,
"LAJE DO MURIAÉ","Rio de Janeiro",330230,68.83,-21.2091,-42.1271,
"MACAÉ","Rio de Janeiro",330240,70.06,-22.3768,-41.7848,
"MACUCO","Rio de Janeiro",330245,70.52,-21.9813,-42.2533,
"MAGÉ","Rio de Janeiro",330250,67.68,-22.6632,-43.0315,
"MANGARATIBA","Rio de Janeiro",330260,69.4,-22.9594,-44.0409,
"MARICÁ","Rio de Janeiro",330270,69.51,-22.9354,-42.8246,
"MENDES","Rio de Janeiro",330280,68.54,-22.5245,-43.7312,
"MESQUITA","Rio de Janeiro",330285,69.51,-22.8028,-43.4601,
"MIGUEL PEREIRA","Rio de Janeiro",330290,69.14,-22.4572,-43.4803,
"MIRACEMA","Rio de Janeiro",330300,68.31,-21.4148,-42.1938,
"NATIVIDADE","Rio de Janeiro",330310,68.31,-21.039,-41.9697,
"NILÓPOLIS","Rio de Janeiro",330320,68.43,-22.8057,-43.4233,
"NITERÓI","Rio de Janeiro",330330,72.26,-22.8832,-43.1034,
"NOVA FRIBURGO","Rio de Janeiro",330340,72.26,-22.2932,-42.5377,
"NOVA IGUAÇU","Rio de Janeiro",330350,67.99,-22.7556,-43.4603,
"PARACAMBI","Rio de Janeiro",330360,67.46,-22.6078,-43.7108,
"PARAÍBA DO SUL","Rio de Janeiro",330370,70.06,-22.1585,-43.304,
"PARATY","Rio de Janeiro",330380,71.36,-23.2221,-44.7175,
"PATY DO ALFERES","Rio de Janeiro",330385,66.49,-22.4309,-43.4285,
"PETRÓPOLIS","Rio de Janeiro",330390,70.06,-22.52,-43.1926,
"PINHEIRAL","Rio de Janeiro",330395,70,-22.5172,-44.0022,
"PIRAÍ","Rio de Janeiro",330400,70,-22.6215,-43.9081,
"PORCIÚNCULA","Rio de Janeiro",330410,69.39,-20.9632,-42.0465,
"PORTO REAL","Rio de Janeiro",330411,68.54,-22.4175,-44.2952,
"QUATIS","Rio de Janeiro",330412,70.8,-22.4045,-44.2597,
"QUEIMADOS","Rio de Janeiro",330414,66.41,-22.7102,-43.5518,
"QUISSAMÃ","Rio de Janeiro",330415,68.43,-22.1031,-41.4693,
"RESENDE","Rio de Janeiro",330420,70,-22.4705,-44.4509,
"RIO BONITO","Rio de Janeiro",330430,71.36,-22.7181,-42.6276,
"RIO CLARO","Rio de Janeiro",330440,70,-22.72,-44.1419,
"RIO DAS FLORES","Rio de Janeiro",330450,68.54,-22.1692,-43.5856,
"RIO DAS OSTRAS","Rio de Janeiro",330452,70.06,-22.5174,-41.9475,
"RIO DE JANEIRO","Rio de Janeiro",330455,70.26,-22.9129,-43.2003,
"SANTA MARIA MADALENA","Rio de Janeiro",330460,69.96,-21.9547,-42.0098,
"SANTO ANTÔNIO DE PÁDUA","Rio de Janeiro",330470,70.54,-21.541,-42.1832,
"SÃO FRANCISCO DE ITABAPOANA","Rio de Janeiro",330475,69.07,-21.4702,-41.1091,
"SÃO FIDÉLIS","Rio de Janeiro",330480,69.07,-21.6551,-41.756,
"SÃO GONÇALO","Rio de Janeiro",330490,69.51,-22.8268,-43.0634,
"SÃO JOÃO DA BARRA","Rio de Janeiro",330500,69.23,-21.638,-41.0446,
"SÃO JOÃO DE MERITI","Rio de Janeiro",330510,69.65,-22.8058,-43.3729,
"SÃO JOSÉ DE UBÁ","Rio de Janeiro",330513,68.83,-21.3661,-41.9511,
"SÃO JOSÉ DO VALE DO RIO PRETO","Rio de Janeiro",330515,67.4,-22.1525,-42.9327,
"SÃO PEDRO DA ALDEIA","Rio de Janeiro",330520,68.98,-22.8429,-42.1026,
"SÃO SEBASTIÃO DO ALTO","Rio de Janeiro",330530,68.12,-21.9578,-42.1328,
"SAPUCAIA","Rio de Janeiro",330540,68.83,-21.9949,-42.9142,
"SAQUAREMA","Rio de Janeiro",330550,68.98,-22.9292,-42.5099,
"SEROPÉDICA","Rio de Janeiro",330555,68.54,-22.7526,-43.7155,
"SILVA JARDIM","Rio de Janeiro",330560,69.58,-22.6574,-42.3961,
"SUMIDOURO","Rio de Janeiro",330570,69.81,-22.0485,-42.6761,
"TANGUÁ","Rio de Janeiro",330575,66.41,-22.7423,-42.7202,
"TERESÓPOLIS","Rio de Janeiro",330580,71.36,-22.4165,-42.9752,
"TRAJANO DE MORAES","Rio de Janeiro",330590,69.96,-22.0638,-42.0643,
"TRÊS RIOS","Rio de Janeiro",330600,70.06,-22.1165,-43.2185,
"VALENÇA","Rio de Janeiro",330610,69.51,-22.2445,-43.7129,
"VARRE-SAI","Rio de Janeiro",330615,66.49,-20.9276,-41.8701,
"VASSOURAS","Rio de Janeiro",330620,69.72,-22.4059,-43.6686,
"VOLTA REDONDA","Rio de Janeiro",330630,70.8,-22.5202,-44.0996,
"ADAMANTINA","São Paulo",350010,73.64,-21.682,-51.0737,
"ADOLFO","São Paulo",350020,73.09,-21.2325,-49.6451,
"AGUAÍ","São Paulo",350030,73.04,-22.0572,-46.9735,
"ÁGUAS DA PRATA","São Paulo",350040,73.44,-21.9319,-46.7176,
"ÁGUAS DE LINDÓIA","São Paulo",350050,75.49,-22.4733,-46.6314,
"ÁGUAS DE SANTA BÁRBARA","São Paulo",350055,74.86,-22.8812,-49.2421,
"ÁGUAS DE SÃO PEDRO","São Paulo",350060,77.18,-22.5977,-47.8734,
"AGUDOS","São Paulo",350070,71.6,-22.4694,-48.9863,
"ALAMBARI","São Paulo",350075,70.13,-23.5503,-47.898,
"ALFREDO MARCONDES","São Paulo",350080,72.65,-21.9527,-51.414,
"ALTAIR","São Paulo",350090,67.97,-20.5242,-49.0571,
"ALTINÓPOLIS","São Paulo",350100,73.55,-21.0214,-47.3712,
"ALTO ALEGRE","São Paulo",350110,72.22,-21.5811,-50.168,
"ALUMÍNIO","São Paulo",350115,70.48,-23.5306,-47.2546,
"ÁLVARES FLORENCE","São Paulo",350120,71.18,-20.3203,-49.9141,
"ÁLVARES MACHADO","São Paulo",350130,72.32,-22.0764,-51.4722,
"ÁLVARO DE CARVALHO","São Paulo",350140,68.36,-22.0841,-49.719,
"ALVINLÂNDIA","São Paulo",350150,70.57,-22.4435,-49.7623,
"AMERICANA","São Paulo",350160,73.87,-22.7374,-47.3331,
"AMÉRICO BRASILIENSE","São Paulo",350170,73.17,-21.7288,-48.1147,
"AMÉRICO DE CAMPOS","São Paulo",350180,72.12,-20.2985,-49.7359,
"AMPARO","São Paulo",350190,73.83,-22.7088,-46.772,
"ANALÂNDIA","São Paulo",350200,73.46,-22.1289,-47.6619,
"ANDRADINA","São Paulo",350210,73.29,-20.8948,-51.3786,
"ANGATUBA","São Paulo",350220,71.27,-23.4917,-48.4139,
"ANHEMBI","São Paulo",350230,72.52,-22.793,-48.1336,
"ANHUMAS","São Paulo",350240,70.74,-22.2934,-51.3895,
"APARECIDA","São Paulo",350250,72.82,-22.8495,-45.2325,
"APARECIDA D'OESTE","São Paulo",350260,70.88,-20.4487,-50.8835,
"APIAÍ","São Paulo",350270,71.15,-24.5108,-48.8443,
"ARAÇARIGUAMA","São Paulo",350275,70.31,-23.4366,-47.0608,
"ARAÇATUBA","São Paulo",350280,72.75,-21.2076,-50.4401,
"ARAÇOIABA DA SERRA","São Paulo",350290,73.15,-23.5029,-47.6166,
"ARAMINA","São Paulo",350300,71.84,-20.0882,-47.7873,
"ARANDU","São Paulo",350310,69.86,-23.1386,-49.0487,
"ARAPEÍ","São Paulo",350315,71.01,-22.6717,-44.4441,
"ARARAQUARA","São Paulo",350320,73.6,-21.7845,-48.178,
"ARARAS","São Paulo",350330,74.91,-22.3572,-47.3842,
"ARCO-ÍRIS","São Paulo",350335,72.44,-21.7728,-50.466,
"AREALVA","São Paulo",350340,72.84,-22.031,-48.9135,
"AREIAS","São Paulo",350350,70.05,-22.5786,-44.6992,
"AREIÓPOLIS","São Paulo",350360,70.89,-22.6672,-48.6681,
"ARIRANHA","São Paulo",350370,71.44,-21.1872,-48.7904,
"ARTUR NOGUEIRA","São Paulo",350380,73.13,-22.5727,-47.1727,
"ARUJÁ","São Paulo",350390,72.75,-23.3965,-46.32,
"ASPÁSIA","São Paulo",350395,73.69,-20.16,-50.728,
"ASSIS","São Paulo",350400,73.36,-22.66,-50.4183,
"ATIBAIA","São Paulo",350410,73.26,-23.1171,-46.5563,
"AURIFLAMA","São Paulo",350420,70.14,-20.6836,-50.5572,
"AVAÍ","São Paulo",350430,72.03,-22.1514,-49.3356,
"AVANHANDAVA","São Paulo",350440,71.57,-21.4584,-49.9509,
"AVARÉ","São Paulo",350450,73.77,-23.1067,-48.9251,
"BADY BASSITT","São Paulo",350460,71.18,-20.9197,-49.4385,
"BALBINOS","São Paulo",350470,71.13,-21.8963,-49.3619,
"BÁLSAMO","São Paulo",350480,74.97,-20.7348,-49.5865,
"BANANAL","São Paulo",350490,73.1,-22.6819,-44.3281,
"BARÃO DE ANTONINA","São Paulo",350500,70.46,-23.6284,-49.5634,
"BARBOSA","São Paulo",350510,69.28,-21.2657,-49.9518,
"BARIRI","São Paulo",350520,75.76,-22.073,-48.7438,
"BARRA BONITA","São Paulo",350530,73.43,-22.4909,-48.5583,
"BARRA DO CHAPÉU","São Paulo",350535,66.95,-24.4722,-49.0238,
"BARRA DO TURVO","São Paulo",350540,69.56,-24.759,-48.5013,
"BARRETOS","São Paulo",350550,73.24,-20.5531,-48.5698,
"BARRINHA","São Paulo",350560,70.57,-21.1864,-48.1636,
"BARUERI","São Paulo",350570,72.77,-23.5057,-46.879,
"BASTOS","São Paulo",350580,72.46,-21.921,-50.7357,
"BATATAIS","São Paulo",350590,74.75,-20.8929,-47.5921,
"BAURU","São Paulo",350600,72.9,-22.3246,-49.0871,
"BEBEDOURO","São Paulo",350610,74.07,-20.9491,-48.4791,
"BENTO DE ABREU","São Paulo",350620,72.74,-21.2686,-50.814,
"BERNARDINO DE CAMPOS","São Paulo",350630,71.99,-23.0164,-49.4679,
"BERTIOGA","São Paulo",350635,70.36,-23.8486,-46.1396,
"BILAC","São Paulo",350640,75.49,-21.404,-50.4746,
"BIRIGUI","São Paulo",350650,72.43,-21.291,-50.3432,
"BIRITIBA-MIRIM","São Paulo",350660,69.37,-23.5698,-46.0407,
"BOA ESPERANÇA DO SUL","São Paulo",350670,71.44,-21.9918,-48.3906,
"BOCAINA","São Paulo",350680,74.97,-22.1365,-48.523,
"BOFETE","São Paulo",350690,73.08,-23.1055,-48.2582,
"BOITUVA","São Paulo",350700,73.08,-23.2855,-47.6786,
"BOM JESUS DOS PERDÕES","São Paulo",350710,71.05,-23.1356,-46.4675,
"BOM SUCESSO DE ITARARÉ","São Paulo",350715,69.04,-24.3155,-49.1451,
"BORÁ","São Paulo",350720,72.64,-22.2696,-50.5409,
"BORACÉIA","São Paulo",350730,74.43,-22.1926,-48.7808,
"BORBOREMA","São Paulo",350740,72.02,-21.6214,-49.0741,
"BOREBI","São Paulo",350745,70.61,-22.5728,-48.9707,
"BOTUCATU","São Paulo",350750,72.79,-22.8837,-48.4437,
"BRAGANÇA PAULISTA","São Paulo",350760,72.76,-22.9527,-46.5419,
"BRAÚNA","São Paulo",350770,72.34,-21.499,-50.3175,
"BREJO ALEGRE","São Paulo",350775,70.33,-21.1651,-50.1861,
"BRODOWSKI","São Paulo",350780,74.06,-20.9845,-47.6572,
"BROTAS","São Paulo",350790,70.67,-22.2795,-48.1251,
"BURI","São Paulo",350800,67.35,-23.7977,-48.5958,
"BURITAMA","São Paulo",350810,69.95,-21.0661,-50.1475,
"BURITIZAL","São Paulo",350820,71.29,-20.1911,-47.7096,
"CABRÁLIA PAULISTA","São Paulo",350830,69.66,-22.4576,-49.3393,
"CABREÚVA","São Paulo",350840,72.61,-23.3053,-47.1362,
"CAÇAPAVA","São Paulo",350850,74.02,-23.0992,-45.7076,
"CACHOEIRA PAULISTA","São Paulo",350860,73.79,-22.6665,-45.0154,
"CACONDE","São Paulo",350870,73.01,-21.528,-46.6437,
"CAFELÂNDIA","São Paulo",350880,73.35,-21.8031,-49.6092,
"CAIABU","São Paulo",350890,72.58,-22.0127,-51.2394,
"CAIEIRAS","São Paulo",350900,73.65,-23.3607,-46.7397,
"CAIUÁ","São Paulo",350910,67.71,-21.8322,-51.9969,
"CAJAMAR","São Paulo",350920,70.23,-23.355,-46.8781,
"CAJATI","São Paulo",350925,69.56,-24.7324,-48.1223,
"CAJOBI","São Paulo",350930,72.41,-20.8773,-48.8063,
"CAJURU","São Paulo",350940,71.87,-21.2749,-47.303,
"CAMPINA DO MONTE ALEGRE","São Paulo",350945,69.56,-23.5895,-48.4758,
"CAMPINAS","São Paulo",350950,73.07,-22.9053,-47.0659,
"CAMPO LIMPO PAULISTA","São Paulo",350960,73.28,-23.2078,-46.7889,
"CAMPOS DO JORDÃO","São Paulo",350970,70.69,-22.7296,-45.5833,
"CAMPOS NOVOS PAULISTA","São Paulo",350980,72.16,-22.602,-49.9987,
"CANANÉIA","São Paulo",350990,73.44,-25.0144,-47.9341,
"CANAS","São Paulo",350995,68.35,-22.7003,-45.0521,
"CÂNDIDO MOTA","São Paulo",351000,72.88,-22.7471,-50.3873,
"CÂNDIDO RODRIGUES","São Paulo",351010,72.08,-21.3275,-48.6327,
"CANITAR","São Paulo",351015,69.94,-23.004,-49.7839,
"CAPÃO BONITO","São Paulo",351020,69.93,-24.0113,-48.3482,
"CAPELA DO ALTO","São Paulo",351030,70.68,-23.4685,-47.7388,
"CAPIVARI","São Paulo",351040,73.01,-22.9951,-47.5071,
"CARAGUATATUBA","São Paulo",351050,73.59,-23.6125,-45.4125,
"CARAPICUÍBA","São Paulo",351060,71.13,-23.5235,-46.8407,
"CARDOSO","São Paulo",351070,71.91,-20.08,-49.9183,
"CASA BRANCA","São Paulo",351080,74.37,-21.7708,-47.0852,
"CÁSSIA DOS COQUEIROS","São Paulo",351090,74.68,-21.2801,-47.1643,
"CASTILHO","São Paulo",351100,70.63,-20.8689,-51.4884,
"CATANDUVA","São Paulo",351110,72.96,-21.1314,-48.977,
"CATIGUÁ","São Paulo",351120,72.72,-21.0519,-49.0616,
"CEDRAL","São Paulo",351130,76.41,-20.9009,-49.2664,
"CERQUEIRA CÉSAR","São Paulo",351140,69.51,-23.038,-49.1655,
"CERQUILHO","São Paulo",351150,73.8,-23.1665,-47.7459,
"CESÁRIO LANGE","São Paulo",351160,71.85,-23.226,-47.9545,
"CHARQUEADA","São Paulo",351170,72.19,-22.5096,-47.7755,
"CLEMENTINA","São Paulo",351190,72.18,-21.5604,-50.4525,
"COLINA","São Paulo",351200,73.13,-20.7114,-48.5387,
"COLÔMBIA","São Paulo",351210,71.78,-20.1768,-48.6865,
"CONCHAL","São Paulo",351220,72.63,-22.3375,-47.1729,
"CONCHAS","São Paulo",351230,71.48,-23.0154,-48.0134,
"CORDEIRÓPOLIS","São Paulo",351240,75.93,-22.4778,-47.4519,
"COROADOS","São Paulo",351250,72.54,-21.3521,-50.2859,
"CORONEL MACEDO","São Paulo",351260,67.48,-23.6261,-49.31,
"CORUMBATAÍ","São Paulo",351270,71.58,-22.2213,-47.6215,
"COSMÓPOLIS","São Paulo",351280,73.39,-22.6419,-47.1926,
"COSMORAMA","São Paulo",351290,73.07,-20.4755,-49.7827,
"COTIA","São Paulo",351300,72.88,-23.6022,-46.919,
"CRAVINHOS","São Paulo",351310,73.18,-21.338,-47.7324,
"CRISTAIS PAULISTA","São Paulo",351320,69.85,-20.4036,-47.4209,
"CRUZÁLIA","São Paulo",351330,71.58,-22.7373,-50.7909,
"CRUZEIRO","São Paulo",351340,73.46,-22.5728,-44.969,
"CUBATÃO","São Paulo",351350,70.36,-23.8911,-46.424,
"CUNHA","São Paulo",351360,72.88,-23.0731,-44.9576,
"DESCALVADO","São Paulo",351370,74.13,-21.9002,-47.6181,
"DIADEMA","São Paulo",351380,71.41,-23.6813,-46.6205,
"DIRCE REIS","São Paulo",351385,71.25,-20.4642,-50.6073,
"DIVINOLÂNDIA","São Paulo",351390,73.09,-21.6637,-46.7361,
"DOBRADA","São Paulo",351400,71.32,-21.5155,-48.3935,
"DOIS CÓRREGOS","São Paulo",351410,70.63,-22.3673,-48.3819,
"DOLCINÓPOLIS","São Paulo",351420,71.57,-20.124,-50.5149,
"DOURADO","São Paulo",351430,71.15,-22.1044,-48.3178,
"DRACENA","São Paulo",351440,75.14,-21.4843,-51.535,
"DUARTINA","São Paulo",351450,71.95,-22.4146,-49.4084,
"DUMONT","São Paulo",351460,72.39,-21.2324,-47.9756,
"ECHAPORÃ","São Paulo",351470,72.65,-22.4326,-50.2038,
"ELDORADO","São Paulo",351480,72.41,-24.5281,-48.1141,
"ELIAS FAUSTO","São Paulo",351490,70.98,-23.0428,-47.3682,
"ELISIÁRIO","São Paulo",351492,71.43,-21.1678,-49.1146,
"EMBAÚBA","São Paulo",351495,73.4,-20.9796,-48.8325,
"EMBU","São Paulo",351500,71.22,-23.6437,-46.8579,
"EMBU-GUAÇU","São Paulo",351510,71.8,-23.8297,-46.8136,
"EMILIANÓPOLIS","São Paulo",351512,70.99,-21.8314,-51.4832,
"ENGENHEIRO COELHO","São Paulo",351515,72.44,-22.4836,-47.211,
"ESPÍRITO SANTO DO PINHAL","São Paulo",351518,74.81,-22.1909,-46.7477,
"ESPÍRITO SANTO DO TURVO","São Paulo",351519,69.64,-22.6925,-49.4341,
"ESTRELA D'OESTE","São Paulo",351520,73.44,-20.2875,-50.4049,
"ESTRELA DO NORTE","São Paulo",351530,70.65,-22.4859,-51.6632,
"EUCLIDES DA CUNHA PAULISTA","São Paulo",351535,70.13,-22.5545,-52.5928,
"FARTURA","São Paulo",351540,72.35,-23.3916,-49.5124,
"FERNANDÓPOLIS","São Paulo",351550,75.27,-20.2806,-50.2471,
"FERNANDO PRESTES","São Paulo",351560,74.26,-21.2661,-48.6874,
"FERNÃO","São Paulo",351565,71.57,-22.3607,-49.5187,
"FERRAZ DE VASCONCELOS","São Paulo",351570,71.84,-23.5411,-46.371,
"FLORA RICA","São Paulo",351580,69.34,-21.6727,-51.3821,
"FLOREAL","São Paulo",351590,72.48,-20.6752,-50.1513,
"FLÓRIDA PAULISTA","São Paulo",351600,69.57,-21.6127,-51.1724,
"FLORÍNIA","São Paulo",351610,72.16,-22.868,-50.6814,
"FRANCA","São Paulo",351620,73.4,-20.5352,-47.4039,
"FRANCISCO MORATO","São Paulo",351630,70.64,-23.2792,-46.7448,
"FRANCO DA ROCHA","São Paulo",351640,70.57,-23.3229,-46.729,
"GABRIEL MONTEIRO","São Paulo",351650,70.07,-21.5294,-50.5573,
"GÁLIA","São Paulo",351660,69.04,-22.2918,-49.5504,
"GARÇA","São Paulo",351670,71.99,-22.2125,-49.6546,
"GASTÃO VIDIGAL","São Paulo",351680,70.76,-20.7948,-50.1912,
"GAVIÃO PEIXOTO","São Paulo",351685,71.23,-21.8367,-48.4957,
"GENERAL SALGADO","São Paulo",351690,70.2,-20.6485,-50.364,
"GETULINA","São Paulo",351700,70.68,-21.7961,-49.9312,
"GLICÉRIO","São Paulo",351710,73.26,-21.3812,-50.2123,
"GUAIÇARA","São Paulo",351720,70.61,-21.6195,-49.8013,
